#          distance                  H2                 H2O                  N2                  O2                  OH                   T                 U_x                 U_y                 U_z
           0.000455      0.926658587266     0.0193809825536     0.0538803479204   7.52188668519e-06   1.03504822161e-08       526.686669938       17.3951827855       1.39907632911   -0.00046559862442
            0.00046      0.910434180344     0.0233310960412     0.0661446585626   9.21550854645e-06   1.32999325447e-08       531.848960688       15.5842206857       1.36558788258   -0.00166065517965
           0.000465      0.891227247583     0.0279466248315     0.0807250651414    1.1229381648e-05   1.69978113311e-08       536.989575044       13.7454614132        1.3128569891    -0.0026560661979
            0.00047      0.871532004105      0.032668029476     0.0956877652562   1.32978117484e-05   2.08692844335e-08       542.131828129        11.906093918       1.25571473268  -0.000423647798128
           0.000475      0.846227612759     0.0386056132923      0.115041810682   1.59929294548e-05   2.67348079549e-08       547.292905041       10.0597398644       1.14789984863   -0.00485439973303
            0.00048      0.820651336747     0.0446018221638      0.134609046466   1.87204749087e-05   3.27507608265e-08       552.459043076       8.21510958556       1.03604494408  -0.000500603607608
           0.000485      0.791006267131     0.0514753635182      0.157366707009   2.19333063254e-05   4.10179108191e-08       557.700921537       6.39627584701      0.863730544971   -0.00454655060287
            0.00049       0.76048008807     0.0585468491709      0.180807356796    2.5269049329e-05   5.02674706382e-08       562.993174146       4.59204960293      0.660192253705   -0.00467319946879
           0.000495      0.725819360886     0.0665825643393      0.207416691428   2.91045299456e-05   6.21220074056e-08       568.285879417       2.83260068998      0.408705308152    -0.0011645318076
             0.0005      0.660156597208     0.0819581167419      0.257673467621   3.64483043461e-05   8.72907685793e-08       572.850211696       1.33518592421      0.103411814028  -2.81025203108e-16
